EXACT_RANGE_EXP_6_FLOP_EX_LIMIT,EXACT_RANGE_EXP_6_FLOP_EX_LIMIT,EXACT_RANGE_EXP_8_FLOP_EX_LIMIT,EXACT_RANGE_EXP_6_FLOP_EX_LIMIT,EXACT_RANGE_EXP_8_FLOP_EX_LIMIT,EXACT_RANGE_EXP_8_FLOP_EX_LIMIT,
294750,0,0,245250,0,0,
294750,0,0,245250,0,0,
291150,0,0,248850,0,0,
302550,0,0,237450,0,0,
293550,0,0,246450,0,0,
293550,0,0,246450,0,0,
295950,0,0,244050,0,0,
295950,0,0,244050,0,0,
295950,0,0,244050,0,0,
296550,0,0,243450,0,0,
296550,0,0,243450,0,0,
300150,0,0,239850,0,0,
304350,0,0,235650,0,0,
304350,0,0,235650,0,0,
304350,0,0,235650,0,0,
304050,0,0,235950,0,0,
304050,0,0,235950,0,0,
304050,0,0,235950,0,0,
310050,0,0,229950,0,0,
310050,0,0,229950,0,0,
310050,0,0,229950,0,0,
309750,0,0,230250,0,0,
309750,0,0,230250,0,0,
309750,0,0,230250,0,0,
305550,0,0,234450,0,0,
316350,0,0,223650,0,0,
316350,0,0,223650,0,0,
316050,0,0,223950,0,0,
307050,0,0,232950,0,0,
307050,0,0,232950,0,0,
307050,0,0,232950,0,0,
307050,0,0,232950,0,0,
307050,0,0,232950,0,0,
306750,0,0,233250,0,0,
306750,0,0,233250,0,0,
306750,0,0,233250,0,0,
306150,0,0,233850,0,0,
304350,0,0,235650,0,0,
304350,0,0,235650,0,0,
303750,0,0,236250,0,0,
303750,0,0,236250,0,0,
303750,0,0,236250,0,0,
313350,0,0,226650,0,0,
307950,0,0,232050,0,0,
307950,0,0,232050,0,0,
307350,0,0,232650,0,0,
307350,0,0,232650,0,0,
307350,0,0,232650,0,0,
307650,0,0,232350,0,0,
307650,0,0,232350,0,0,
307650,0,0,232350,0,0,
313650,0,0,226350,0,0,
313650,0,0,226350,0,0,
313650,0,0,226350,0,0,
313950,0,0,226050,0,0,
319350,0,0,220650,0,0,
319350,0,0,220650,0,0,
319050,0,0,220950,0,0,
310050,0,0,229950,0,0,
310050,0,0,229950,0,0,
310350,0,0,229650,0,0,
319350,0,0,220650,0,0,
319350,0,0,220650,0,0,
319950,0,0,220050,0,0,
319950,0,0,220050,0,0,
319950,0,0,220050,0,0,
325950,0,0,214050,0,0,
331350,0,0,208650,0,0,
331350,0,0,208650,0,0,
331950,0,0,208050,0,0,
331950,0,0,208050,0,0,
331950,0,0,208050,0,0,
331350,0,0,208650,0,0,
331350,0,0,208650,0,0,
331350,0,0,208650,0,0,
331050,0,0,208950,0,0,
331050,0,0,208950,0,0,
331050,0,0,208950,0,0,
331350,0,0,208650,0,0,
331350,0,0,208650,0,0,
331350,0,0,208650,0,0,
337350,0,0,202650,0,0,
337350,0,0,202650,0,0,
339150,0,0,200850,0,0,
338550,0,0,201450,0,0,
338550,0,0,201450,0,0,
338550,0,0,201450,0,0,
339150,0,0,200850,0,0,
339150,0,0,200850,0,0,
339150,0,0,200850,0,0,
339450,0,0,200550,0,0,
339450,0,0,200550,0,0,
339450,0,0,200550,0,0,
350850,0,0,189150,0,0,
343650,0,0,196350,0,0,
343650,0,0,196350,0,0,
343950,0,0,196050,0,0,
343950,0,0,196050,0,0,
349350,0,0,190650,0,0,
355350,0,0,184650,0,0,
367950,0,0,172050,0,0,
367950,0,0,172050,0,0,
368250,0,0,171750,0,0,
371850,0,0,168150,0,0,
371850,0,0,168150,0,0,
371550,0,0,168450,0,0,
371550,0,0,168450,0,0,
371550,0,0,168450,0,0,
371850,0,0,168150,0,0,
371850,0,0,168150,0,0,
371850,0,0,168150,0,0,
371550,0,0,168450,0,0,
371550,0,0,168450,0,0,
371550,0,0,168450,0,0,
381150,0,0,158850,0,0,
381150,0,0,158850,0,0,
381150,0,0,158850,0,0,
390750,0,0,149250,0,0,
388950,0,0,151050,0,0,
388950,0,0,151050,0,0,
382950,0,0,157050,0,0,
382950,0,0,157050,0,0,
382950,0,0,157050,0,0,
378750,0,0,161250,0,0,
378750,0,0,161250,0,0,
378750,0,0,161250,0,0,
388350,0,0,151650,0,0,
388350,0,0,151650,0,0,
388350,0,0,151650,0,0,
394350,0,0,145650,0,0,
387150,0,0,152850,0,0,
387150,0,0,152850,0,0,
386550,0,0,153450,0,0,
386550,0,0,153450,0,0,
386550,0,0,153450,0,0,
387150,0,0,152850,0,0,
385350,0,0,154650,0,0,
385350,0,0,154650,0,0,
373950,0,0,166050,0,0,
373950,0,0,166050,0,0,
373950,0,0,166050,0,0,
373650,0,0,166350,0,0,
368250,0,0,171750,0,0,
366450,0,0,173550,0,0,
367050,0,0,172950,0,0,
367050,0,0,172950,0,0,
365250,0,0,174750,0,0,
364950,0,0,175050,0,0,
364950,0,0,175050,0,0,
364950,0,0,175050,0,0,
364350,0,0,175650,0,0,
373350,0,0,166650,0,0,
375150,0,0,164850,0,0,
381150,0,0,158850,0,0,
381150,0,0,158850,0,0,
381150,0,0,158850,0,0,
381450,0,0,158550,0,0,
381450,0,0,158550,0,0,
381450,0,0,158550,0,0,
391050,0,0,148950,0,0,
385650,0,0,154350,0,0,
376650,0,0,163350,0,0,
376950,0,0,163050,0,0,
373350,0,0,166650,0,0,
380550,0,0,159450,0,0,
374550,0,0,165450,0,0,
367350,0,0,172650,0,0,
374550,0,0,165450,0,0,
374850,0,0,165150,0,0,
378450,0,0,161550,0,0,
378450,0,0,161550,0,0,
378150,0,0,161850,0,0,
378150,0,0,161850,0,0,
378150,0,0,161850,0,0,
384150,0,0,155850,0,0,
394950,0,0,145050,0,0,
394950,0,0,145050,0,0,
394650,0,0,145350,0,0,
389250,0,0,150750,0,0,
389250,0,0,150750,0,0,
389550,0,0,150450,0,0,
389550,0,0,150450,0,0,
398550,0,0,141450,0,0,
397950,0,0,142050,0,0,
397950,0,0,142050,0,0,
397950,0,0,142050,0,0,
397350,0,0,142650,0,0,
397350,0,0,142650,0,0,
397350,0,0,142650,0,0,
397050,0,0,142950,0,0,
397050,0,0,142950,0,0,
397050,0,0,142950,0,0,
397350,0,0,142650,0,0,
397350,0,0,142650,0,0,
397350,0,0,142650,0,0,
397950,0,0,142050,0,0,
403350,0,0,136650,0,0,
403350,0,0,136650,0,0,
397350,0,0,142650,0,0,
397350,0,0,142650,0,0,
406350,0,0,133650,0,0,
410550,0,0,129450,0,0,
410550,0,0,129450,0,0,
410550,0,0,129450,0,0,
402750,0,0,137250,0,0,
402750,0,0,137250,0,0,
402750,0,0,137250,0,0,
402450,0,0,137550,0,0,
409650,0,0,130350,0,0,
407850,0,0,132150,0,0,
400050,0,0,139950,0,0,
398250,0,0,141750,0,0,
398250,0,0,141750,0,0,
397950,0,0,142050,0,0,
397950,0,0,142050,0,0,
408750,0,0,131250,0,0,
414750,0,0,125250,0,0,
418350,0,0,121650,0,0,
418350,0,0,121650,0,0,
424350,0,0,115650,0,0,
424350,0,0,115650,0,0,
424350,0,0,115650,0,0,
424650,0,0,115350,0,0,
424650,0,0,115350,0,0,
424650,0,0,115350,0,0,
424350,0,0,115650,0,0,
415350,0,0,124650,0,0,
415350,0,0,124650,0,0,
415650,0,0,124350,0,0,
421050,0,0,118950,0,0,
421050,0,0,118950,0,0,
420750,0,0,119250,0,0,
420750,0,0,119250,0,0,
420750,0,0,119250,0,0,
421050,0,0,118950,0,0,
421050,0,0,118950,0,0,
430050,0,0,109950,0,0,
434250,0,0,105750,0,0,
436050,0,0,103950,0,0,
434250,0,0,105750,0,0,
434550,0,0,105450,0,0,
443550,0,0,96450,0,0,
443550,0,0,96450,0,0,
443250,0,0,96750,0,0,
443250,0,0,96750,0,0,
445050,0,0,94950,0,0,
435450,0,0,104550,0,0,
435450,0,0,104550,0,0,
435450,0,0,104550,0,0,
424050,0,0,115950,0,0,
424050,0,0,115950,0,0,
424050,0,0,115950,0,0,
418050,0,0,121950,0,0,
418050,0,0,121950,0,0,
409050,0,0,130950,0,0,
408750,0,0,131250,0,0,
405150,0,0,134850,0,0,
399750,0,0,140250,0,0,
399150,0,0,140850,0,0,
399150,0,0,140850,0,0,
409950,0,0,130050,0,0,
415950,0,0,124050,0,0,
415950,0,0,124050,0,0,
415950,0,0,124050,0,0,
416250,0,0,123750,0,0,
416250,0,0,123750,0,0,
416250,0,0,123750,0,0,
415950,0,0,124050,0,0,
415950,0,0,124050,0,0,
412350,0,0,127650,0,0,
411750,0,0,128250,0,0,
418950,0,0,121050,0,0,
418950,0,0,121050,0,0,
419550,0,0,120450,0,0,
424950,0,0,115050,0,0,
424950,0,0,115050,0,0,
425250,0,0,114750,0,0,
425250,0,0,114750,0,0,
432450,0,0,107550,0,0,
426450,0,0,113550,0,0,
431850,0,0,108150,0,0,
431850,0,0,108150,0,0,
432450,0,0,107550,0,0,
430650,0,0,109350,0,0,
436050,0,0,103950,0,0,
435750,0,0,104250,0,0,
423150,0,0,116850,0,0,
423150,0,0,116850,0,0,
422550,0,0,117450,0,0,
422550,0,0,117450,0,0,
422550,0,0,117450,0,0,
416550,0,0,123450,0,0,
420150,0,0,119850,0,0,
420150,0,0,119850,0,0,
417750,0,0,122250,0,0,
417750,0,0,122250,0,0,
417750,0,0,122250,0,0,
418350,0,0,121650,0,0,
414750,0,0,125250,0,0,
414750,0,0,125250,0,0,
414150,0,0,125850,0,0,
414150,0,0,125850,0,0,
414150,0,0,125850,0,0,
413850,0,0,126150,0,0,
421050,0,0,118950,0,0,
424650,0,0,115350,0,0,
434250,0,0,105750,0,0,
437850,0,0,102150,0,0,
448650,0,0,91350,0,0,
448350,0,0,91650,0,0,
448350,0,0,91650,0,0,
439350,0,0,100650,0,0,
439950,0,0,100050,0,0,
439950,0,0,100050,0,0,
439950,0,0,100050,0,0,
439650,0,0,100350,0,0,
441450,0,0,98550,0,0,
436050,0,0,103950,0,0,
435450,0,0,104550,0,0,
435450,0,0,104550,0,0,
435450,0,0,104550,0,0,
435150,0,0,104850,0,0,
435150,0,0,104850,0,0,
436950,0,0,103050,0,0,
437250,0,0,102750,0,0,
444450,0,0,95550,0,0,
444450,0,0,95550,0,0,
444150,0,0,95850,0,0,
444150,0,0,95850,0,0,
444150,0,0,95850,0,0,
436350,0,0,103650,0,0,
436350,0,0,103650,0,0,
436350,0,0,103650,0,0,
436050,0,0,103950,0,0,
436050,0,0,103950,0,0,
436050,0,0,103950,0,0,
435450,0,0,104550,0,0,
440850,0,0,99150,0,0,
446250,0,0,93750,0,0,
445950,0,0,94050,0,0,
445950,0,0,94050,0,0,
445950,0,0,94050,0,0,
439950,0,0,100050,0,0,
439950,0,0,100050,0,0,
434550,0,0,105450,0,0,
433950,0,0,106050,0,0,
423150,0,0,116850,0,0,
423150,0,0,116850,0,0,
423450,0,0,116550,0,0,
423450,0,0,116550,0,0,
418050,0,0,121950,0,0,
417750,0,0,122250,0,0,
417750,0,0,122250,0,0,
417750,0,0,122250,0,0,
418350,0,0,121650,0,0,
418350,0,0,121650,0,0,
418350,0,0,121650,0,0,
417750,0,0,122250,0,0,
410550,0,0,129450,0,0,
417750,0,0,122250,0,0,
418050,0,0,121950,0,0,
416250,0,0,123750,0,0,
416250,0,0,123750,0,0,
416850,0,0,123150,0,0,
416850,0,0,123150,0,0,
416850,0,0,123150,0,0,
416250,0,0,123750,0,0,
416250,0,0,123750,0,0,
405450,0,0,134550,0,0,
411450,0,0,128550,0,0,
411450,0,0,128550,0,0,
411450,0,0,128550,0,0,
411750,0,0,128250,0,0,
411750,0,0,128250,0,0,
411750,0,0,128250,0,0,
412350,0,0,127650,0,0,
406950,0,0,133050,0,0,
406950,0,0,133050,0,0,
406350,0,0,133650,0,0,
399150,0,0,140850,0,0,
400950,0,0,139050,0,0,
406950,0,0,133050,0,0,
406950,0,0,133050,0,0,
406950,0,0,133050,0,0,
407250,0,0,132750,0,0,
407250,0,0,132750,0,0,
412650,0,0,127350,0,0,
406650,0,0,133350,0,0,
406650,0,0,133350,0,0,
406650,0,0,133350,0,0,
409050,0,0,130950,0,0,
409050,0,0,130950,0,0,
409050,0,0,130950,0,0,
408750,0,0,131250,0,0,
408750,0,0,131250,0,0,
408750,0,0,131250,0,0,
409050,0,0,130950,0,0,
405450,0,0,134550,0,0,
409050,0,0,130950,0,0,
408750,0,0,131250,0,0,
408750,0,0,131250,0,0,
408750,0,0,131250,0,0,
409050,0,0,130950,0,0,
409050,0,0,130950,0,0,
414450,0,0,125550,0,0,
414150,0,0,125850,0,0,
410550,0,0,129450,0,0,
410550,0,0,129450,0,0,
418350,0,0,121650,0,0,
418350,0,0,121650,0,0,
418350,0,0,121650,0,0,
422550,0,0,117450,0,0,
415350,0,0,124650,0,0,
415350,0,0,124650,0,0,
415650,0,0,124350,0,0,
415650,0,0,124350,0,0,
415650,0,0,124350,0,0,
415350,0,0,124650,0,0,
415350,0,0,124650,0,0,
408150,0,0,131850,0,0,
405750,0,0,134250,0,0,
405750,0,0,134250,0,0,
402150,0,0,137850,0,0,
394350,0,0,145650,0,0,
387150,0,0,152850,0,0,
394350,0,0,145650,0,0,
394650,0,0,145350,0,0,
400050,0,0,139950,0,0,
400050,0,0,139950,0,0,
399750,0,0,140250,0,0,
406950,0,0,133050,0,0,
406950,0,0,133050,0,0,
411150,0,0,128850,0,0,
411150,0,0,128850,0,0,
403950,0,0,136050,0,0,
409950,0,0,130050,0,0,
415350,0,0,124650,0,0,
417150,0,0,122850,0,0,
417450,0,0,122550,0,0,
417450,0,0,122550,0,0,
417450,0,0,122550,0,0,
418050,0,0,121950,0,0,
418050,0,0,121950,0,0,
407250,0,0,132750,0,0,
406650,0,0,133350,0,0,
406650,0,0,133350,0,0,
406650,0,0,133350,0,0,
406350,0,0,133650,0,0,
406350,0,0,133650,0,0,
395550,0,0,144450,0,0,
391350,0,0,148650,0,0,
391350,0,0,148650,0,0,
391350,0,0,148650,0,0,
391050,0,0,148950,0,0,
391050,0,0,148950,0,0,
391050,0,0,148950,0,0,
391350,0,0,148650,0,0,
382350,0,0,157650,0,0,
371550,0,0,168450,0,0,
371250,0,0,168750,0,0,
371250,0,0,168750,0,0,
364050,0,0,175950,0,0,
364350,0,0,175650,0,0,
358950,0,0,181050,0,0,
358950,0,0,181050,0,0,
358350,0,0,181650,0,0,
358350,0,0,181650,0,0,
358350,0,0,181650,0,0,
362550,0,0,177450,0,0,
362550,0,0,177450,0,0,
362550,0,0,177450,0,0,
354750,0,0,185250,0,0,
354750,0,0,185250,0,0,
354750,0,0,185250,0,0,
355050,0,0,184950,0,0,
356850,0,0,183150,0,0,
356850,0,0,183150,0,0,
356550,0,0,183450,0,0,
356550,0,0,183450,0,0,
356550,0,0,183450,0,0,
356850,0,0,183150,0,0,
356850,0,0,183150,0,0,
356850,0,0,183150,0,0,
356550,0,0,183450,0,0,
356550,0,0,183450,0,0,
356550,0,0,183450,0,0,
357150,0,0,182850,0,0,
367950,0,0,172050,0,0,
367950,0,0,172050,0,0,
367650,0,0,172350,0,0,
367650,0,0,172350,0,0,
367650,0,0,172350,0,0,
358050,0,0,181950,0,0,
358050,0,0,181950,0,0,
358050,0,0,181950,0,0,
357450,0,0,182550,0,0,
357450,0,0,182550,0,0,
357450,0,0,182550,0,0,
346050,0,0,193950,0,0,
346050,0,0,193950,0,0,
358650,0,0,181350,0,0,
358350,0,0,181650,0,0,
358350,0,0,181650,0,0,
358350,0,0,181650,0,0,
358650,0,0,181350,0,0,
358650,0,0,181350,0,0,
358650,0,0,181350,0,0,
352650,0,0,187350,0,0,
352650,0,0,187350,0,0,
347250,0,0,192750,0,0,
347550,0,0,192450,0,0,
347550,0,0,192450,0,0,
347550,0,0,192450,0,0,
347250,0,0,192750,0,0,
347250,0,0,192750,0,0,
347250,0,0,192750,0,0,
353250,0,0,186750,0,0,
353250,0,0,186750,0,0,
342450,0,0,197550,0,0,
342150,0,0,197850,0,0,
347550,0,0,192450,0,0,
342150,0,0,197850,0,0,
348150,0,0,191850,0,0,
348150,0,0,191850,0,0,
360750,0,0,179250,0,0,
352950,0,0,187050,0,0,
356550,0,0,183450,0,0,
360150,0,0,179850,0,0,
360450,0,0,179550,0,0,
360450,0,0,179550,0,0,
360450,0,0,179550,0,0,
360150,0,0,179850,0,0,
360150,0,0,179850,0,0,
361950,0,0,178050,0,0,
362250,0,0,177750,0,0,
362250,0,0,177750,0,0,
362250,0,0,177750,0,0,
362850,0,0,177150,0,0,
362850,0,0,177150,0,0,
362850,0,0,177150,0,0,
363150,0,0,176850,0,0,
363150,0,0,176850,0,0,
363150,0,0,176850,0,0,
363750,0,0,176250,0,0,
363750,0,0,176250,0,0,
365550,0,0,174450,0,0,
371550,0,0,168450,0,0,
367950,0,0,172050,0,0,
367950,0,0,172050,0,0,
367650,0,0,172350,0,0,
367650,0,0,172350,0,0,
367650,0,0,172350,0,0,
367950,0,0,172050,0,0,
373350,0,0,166650,0,0,
371550,0,0,168450,0,0,
371250,0,0,168750,0,0,
371250,0,0,168750,0,0,
364050,0,0,175950,0,0,
363450,0,0,176550,0,0,
363450,0,0,176550,0,0,
363450,0,0,176550,0,0,
353850,0,0,186150,0,0,
361050,0,0,178950,0,0,
361050,0,0,178950,0,0,
361650,0,0,178350,0,0,
361650,0,0,178350,0,0,
361650,0,0,178350,0,0,
361350,0,0,178650,0,0,
363150,0,0,176850,0,0,
363150,0,0,176850,0,0,
363450,0,0,176550,0,0,
363450,0,0,176550,0,0,
363450,0,0,176550,0,0,
371250,0,0,168750,0,0,
371250,0,0,168750,0,0,
371250,0,0,168750,0,0,
363450,0,0,176550,0,0,
363450,0,0,176550,0,0,
363450,0,0,176550,0,0,
357450,0,0,182550,0,0,
361050,0,0,178950,0,0,
364650,0,0,175350,0,0,
365250,0,0,174750,0,0,
361650,0,0,178350,0,0,
361650,0,0,178350,0,0,
357450,0,0,182550,0,0,
357450,0,0,182550,0,0,
357450,0,0,182550,0,0,
358050,0,0,181950,0,0,
358050,0,0,181950,0,0,
358050,0,0,181950,0,0,
358650,0,0,181350,0,0,
351450,0,0,188550,0,0,
351450,0,0,188550,0,0,
353850,0,0,186150,0,0,
361050,0,0,178950,0,0,
361050,0,0,178950,0,0,
360750,0,0,179250,0,0,
360750,0,0,179250,0,0,
360750,0,0,179250,0,0,
361050,0,0,178950,0,0,
364650,0,0,175350,0,0,
364650,0,0,175350,0,0,
370650,0,0,169350,0,0,
372450,0,0,167550,0,0,
372450,0,0,167550,0,0,
372750,0,0,167250,0,0,
363750,0,0,176250,0,0,
370950,0,0,169050,0,0,
376950,0,0,163050,0,0,
369750,0,0,170250,0,0,
369750,0,0,170250,0,0,
370050,0,0,169950,0,0,
370050,0,0,169950,0,0,
370050,0,0,169950,0,0,
376050,0,0,163950,0,0,
376050,0,0,163950,0,0,
370650,0,0,169350,0,0,
370950,0,0,169050,0,0,
370950,0,0,169050,0,0,
370950,0,0,169050,0,0,
371550,0,0,168450,0,0,
371550,0,0,168450,0,0,
371550,0,0,168450,0,0,
370950,0,0,169050,0,0,
370950,0,0,169050,0,0,
370950,0,0,169050,0,0,
371550,0,0,168450,0,0,
364350,0,0,175650,0,0,
364350,0,0,175650,0,0,
364950,0,0,175050,0,0,
364950,0,0,175050,0,0,
370350,0,0,169650,0,0,
364350,0,0,175650,0,0,
364350,0,0,175650,0,0,
364350,0,0,175650,0,0,
364650,0,0,175350,0,0,
364650,0,0,175350,0,0,
364650,0,0,175350,0,0,
365250,0,0,174750,0,0,
367050,0,0,172950,0,0,
367050,0,0,172950,0,0,
367650,0,0,172350,0,0,
369450,0,0,170550,0,0,
369450,0,0,170550,0,0,
377250,0,0,162750,0,0,
377250,0,0,162750,0,0,
377250,0,0,162750,0,0,
377550,0,0,162450,0,0,
373950,0,0,166050,0,0,
384750,0,0,155250,0,0,
384150,0,0,155850,0,0,
385950,0,0,154050,0,0,
385950,0,0,154050,0,0,
391950,0,0,148050,0,0,
391950,0,0,148050,0,0,
393750,0,0,146250,0,0,
389550,0,0,150450,0,0,
389550,0,0,150450,0,0,
389550,0,0,150450,0,0,
389850,0,0,150150,0,0,
389850,0,0,150150,0,0,
386250,0,0,153750,0,0,
385950,0,0,154050,0,0,
385950,0,0,154050,0,0,
385950,0,0,154050,0,0,
386250,0,0,153750,0,0,
386250,0,0,153750,0,0,
386250,0,0,153750,0,0,
386850,0,0,153150,0,0,
379650,0,0,160350,0,0,
390450,0,0,149550,0,0,
401850,0,0,138150,0,0,
401850,0,0,138150,0,0,
396450,0,0,143550,0,0,
400650,0,0,139350,0,0,
400650,0,0,139350,0,0,
400650,0,0,139350,0,0,
398250,0,0,141750,0,0,
398250,0,0,141750,0,0,
398250,0,0,141750,0,0,
397950,0,0,142050,0,0,
397950,0,0,142050,0,0,
403350,0,0,136650,0,0,
393750,0,0,146250,0,0,
393750,0,0,146250,0,0,
393750,0,0,146250,0,0,
393450,0,0,146550,0,0,
393450,0,0,146550,0,0,
395250,0,0,144750,0,0,
395550,0,0,144450,0,0,
395550,0,0,144450,0,0,
395550,0,0,144450,0,0,
399750,0,0,140250,0,0,
399750,0,0,140250,0,0,
399750,0,0,140250,0,0,
399750,0,0,140250,0,0,
399750,0,0,140250,0,0,
399750,0,0,140250,0,0,
399450,0,0,140550,0,0,
390450,0,0,149550,0,0,
390450,0,0,149550,0,0,
401850,0,0,138150,0,0,
401850,0,0,138150,0,0,
401850,0,0,138150,0,0,
413250,0,0,126750,0,0,
413250,0,0,126750,0,0,
413250,0,0,126750,0,0,
421050,0,0,118950,0,0,
421050,0,0,118950,0,0,
421050,0,0,118950,0,0,
420450,0,0,119550,0,0,
420450,0,0,119550,0,0,
416850,0,0,123150,0,0,
412650,0,0,127350,0,0,
412650,0,0,127350,0,0,
412650,0,0,127350,0,0,
412350,0,0,127650,0,0,
401550,0,0,138450,0,0,
394350,0,0,145650,0,0,
394650,0,0,145350,0,0,
396450,0,0,143550,0,0,
396450,0,0,143550,0,0,
395850,0,0,144150,0,0,
395850,0,0,144150,0,0,
395850,0,0,144150,0,0,
403650,0,0,136350,0,0,
401850,0,0,138150,0,0,
401850,0,0,138150,0,0,
395850,0,0,144150,0,0,
395850,0,0,144150,0,0,
395850,0,0,144150,0,0,
389850,0,0,150150,0,0,
389850,0,0,150150,0,0,
389850,0,0,150150,0,0,
380250,0,0,159750,0,0,
382050,0,0,157950,0,0,
382050,0,0,157950,0,0,
382050,0,0,157950,0,0,
382050,0,0,157950,0,0,
382050,0,0,157950,0,0,
381750,0,0,158250,0,0,
381750,0,0,158250,0,0,
381750,0,0,158250,0,0,
381150,0,0,158850,0,0,
381150,0,0,158850,0,0,
381150,0,0,158850,0,0,
381750,0,0,158250,0,0,
381750,0,0,158250,0,0,
387150,0,0,152850,0,0,
387750,0,0,152250,0,0,
387750,0,0,152250,0,0,
387750,0,0,152250,0,0,
387450,0,0,152550,0,0,
387450,0,0,152550,0,0,
387450,0,0,152550,0,0,
387750,0,0,152250,0,0,
396750,0,0,143250,0,0,
396750,0,0,143250,0,0,
396450,0,0,143550,0,0,
396450,0,0,143550,0,0,
396450,0,0,143550,0,0,
396750,0,0,143250,0,0,
396750,0,0,143250,0,0,
396750,0,0,143250,0,0,
396450,0,0,143550,0,0,
396450,0,0,143550,0,0,
396450,0,0,143550,0,0,
396750,0,0,143250,0,0,
403950,0,0,136050,0,0,
403950,0,0,136050,0,0,
403650,0,0,136350,0,0,
403650,0,0,136350,0,0,
400050,0,0,139950,0,0,
406050,0,0,133950,0,0,
406050,0,0,133950,0,0,
406050,0,0,133950,0,0,
405750,0,0,134250,0,0,
405750,0,0,134250,0,0,
403950,0,0,136050,0,0,
394350,0,0,145650,0,0,
397950,0,0,142050,0,0,
401550,0,0,138450,0,0,
401250,0,0,138750,0,0,
401250,0,0,138750,0,0,
401250,0,0,138750,0,0,
401550,0,0,138450,0,0,
401550,0,0,138450,0,0,
401550,0,0,138450,0,0,
400950,0,0,139050,0,0,
400950,0,0,139050,0,0,
400950,0,0,139050,0,0,
401550,0,0,138450,0,0,
401550,0,0,138450,0,0,
401550,0,0,138450,0,0,
400950,0,0,139050,0,0,
397350,0,0,142650,0,0,
397350,0,0,142650,0,0,
397950,0,0,142050,0,0,
397950,0,0,142050,0,0,
397950,0,0,142050,0,0,
397650,0,0,142350,0,0,
408450,0,0,131550,0,0,
410250,0,0,129750,0,0,
416250,0,0,123750,0,0,
425250,0,0,114750,0,0,
421650,0,0,118350,0,0,
421350,0,0,118650,0,0,
421350,0,0,118650,0,0,
421350,0,0,118650,0,0,
429150,0,0,110850,0,0,
429150,0,0,110850,0,0,
429150,0,0,110850,0,0,
426750,0,0,113250,0,0,
426750,0,0,113250,0,0,
426750,0,0,113250,0,0,
426150,0,0,113850,0,0,
426150,0,0,113850,0,0,
426150,0,0,113850,0,0,
435750,0,0,104250,0,0,
432150,0,0,107850,0,0,
426750,0,0,113250,0,0,
426150,0,0,113850,0,0,
424350,0,0,115650,0,0,
418950,0,0,121050,0,0,
418650,0,0,121350,0,0,
418650,0,0,121350,0,0,
418650,0,0,121350,0,0,
418950,0,0,121050,0,0,
418950,0,0,121050,0,0,
418950,0,0,121050,0,0,
418650,0,0,121350,0,0,
420450,0,0,119550,0,0,
420450,0,0,119550,0,0,
419850,0,0,120150,0,0,
416250,0,0,123750,0,0,
421650,0,0,118350,0,0,
427650,0,0,112350,0,0,
431250,0,0,108750,0,0,
425850,0,0,114150,0,0,
423450,0,0,116550,0,0,
423450,0,0,116550,0,0,
423450,0,0,116550,0,0,
423150,0,0,116850,0,0,
423150,0,0,116850,0,0,
426750,0,0,113250,0,0,
427050,0,0,112950,0,0,
427050,0,0,112950,0,0,
427050,0,0,112950,0,0,
426450,0,0,113550,0,0,
419250,0,0,120750,0,0,
421050,0,0,118950,0,0,
420450,0,0,119550,0,0,
420450,0,0,119550,0,0,
427650,0,0,112350,0,0,
431850,0,0,108150,0,0,
433650,0,0,106350,0,0,
431850,0,0,108150,0,0,
432150,0,0,107850,0,0,
432150,0,0,107850,0,0,
432150,0,0,107850,0,0,
420750,0,0,119250,0,0,
417150,0,0,122850,0,0,
411750,0,0,128250,0,0,
415950,0,0,124050,0,0,
415950,0,0,124050,0,0,
414150,0,0,125850,0,0,
413850,0,0,126150,0,0,
413850,0,0,126150,0,0,
413850,0,0,126150,0,0,
414150,0,0,125850,0,0,
414150,0,0,125850,0,0,
414150,0,0,125850,0,0,
413850,0,0,126150,0,0,
413850,0,0,126150,0,0,
413850,0,0,126150,0,0,
406050,0,0,133950,0,0,
406050,0,0,133950,0,0,
406050,0,0,133950,0,0,
405750,0,0,134250,0,0,
405750,0,0,134250,0,0,
405750,0,0,134250,0,0,
405750,0,0,134250,0,0,
405750,0,0,134250,0,0,
405750,0,0,134250,0,0,
405450,0,0,134550,0,0,
405450,0,0,134550,0,0,
412650,0,0,127350,0,0,
412050,0,0,127950,0,0,
412050,0,0,127950,0,0,
412050,0,0,127950,0,0,
412650,0,0,127350,0,0,
416250,0,0,123750,0,0,
416250,0,0,123750,0,0,
424050,0,0,115950,0,0,
424050,0,0,115950,0,0,
431250,0,0,108750,0,0,
431250,0,0,108750,0,0,
424050,0,0,115950,0,0,
424050,0,0,115950,0,0,
421650,0,0,118350,0,0,
421650,0,0,118350,0,0,
425250,0,0,114750,0,0,
433050,0,0,106950,0,0,
433050,0,0,106950,0,0,
433050,0,0,106950,0,0,
435450,0,0,104550,0,0,
435450,0,0,104550,0,0,
448050,0,0,91950,0,0,
448050,0,0,91950,0,0,
448050,0,0,91950,0,0,
448050,0,0,91950,0,0,
447450,0,0,92550,0,0,
447450,0,0,92550,0,0,
447450,0,0,92550,0,0,
446850,0,0,93150,0,0,
450450,0,0,89550,0,0,
450450,0,0,89550,0,0,
446250,0,0,93750,0,0,
446250,0,0,93750,0,0,
446250,0,0,93750,0,0,
