EXPECTATION,EXPECTATION,SIMPLE_RANGE_EXP_IMP,EXACT_RANGE_EXP,EXACT_RANGE_EXP
0,100,18200,31600,100
0,100,18500,31300,100
0,100,18500,31300,100
0,100,18500,31300,100
0,100,18500,31300,100
0,100,18200,31600,100
0,100,18800,31000,100
0,100,18800,31000,100
0,100,18800,31000,100
0,100,18800,31000,100
0,100,19700,30100,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,19700,30100,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,19700,30100,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,19700,30100,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,19700,30100,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,19700,30100,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,19700,30100,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,19700,30100,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20600,29200,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,18800,31000,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,18800,31000,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,20300,29500,100
0,100,20600,29200,100
0,100,20600,29200,100
0,100,20600,29200,100
0,100,20600,29200,100
0,100,20300,29500,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,21500,28300,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21500,28300,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,24500,25300,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,21500,28300,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21500,28300,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,22400,27400,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22400,27400,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24500,25300,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24500,25300,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,24800,25000,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,19400,30400,100
0,100,19700,30100,100
0,100,19700,30100,100
0,100,19700,30100,100
0,100,19700,30100,100
0,100,19400,30400,100
0,100,19700,30100,100
0,100,19700,30100,100
0,100,19700,30100,100
0,100,19700,30100,100
0,100,19400,30400,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,19700,30100,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20600,29200,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22100,27700,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22100,27700,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22400,27400,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22400,27400,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22400,27400,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,24500,25300,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,24800,25000,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,24800,25000,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25700,24100,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,25400,24400,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,24500,25300,100
0,100,24500,25300,100
0,100,24500,25300,100
0,100,24500,25300,100
0,100,24200,25600,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24500,25300,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24500,25300,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24500,25300,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23600,26200,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,24500,25300,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24500,25300,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,23300,26500,100
0,100,23600,26200,100
0,100,23600,26200,100
0,100,23600,26200,100
0,100,23600,26200,100
0,100,25100,24700,100
0,100,25400,24400,100
0,100,25400,24400,100
0,100,25400,24400,100
0,100,25400,24400,100
0,100,25100,24700,100
0,100,25400,24400,100
0,100,25400,24400,100
0,100,25400,24400,100
0,100,25400,24400,100
0,100,26600,23200,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26600,23200,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26600,23200,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,25400,24400,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,22700,27100,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,26300,23500,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26300,23500,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26300,23500,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26300,23500,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26300,23500,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26300,23500,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26300,23500,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,26600,23200,100
0,100,25100,24700,100
0,100,25400,24400,100
0,100,25400,24400,100
0,100,25400,24400,100
0,100,25400,24400,100
0,100,26600,23200,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26900,22900,100
0,100,26600,23200,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,26900,22900,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,26900,22900,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27200,22600,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27200,22600,100
0,100,25700,24100,100
0,100,25700,24100,100
0,100,25700,24100,100
0,100,25700,24100,100
0,100,26300,23500,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,26900,22900,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,26900,22900,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,26900,22900,100
0,100,27800,22000,100
0,100,27800,22000,100
0,100,27800,22000,100
0,100,27800,22000,100
0,100,27500,22300,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28400,21400,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28400,21400,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28400,21400,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28400,21400,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,28700,21100,100
0,100,29600,20200,100
0,100,29900,19900,100
0,100,29900,19900,100
0,100,29900,19900,100
0,100,29900,19900,100
0,100,29600,20200,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30500,19300,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30500,19300,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30500,19300,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30500,19300,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,30800,19000,100
0,100,29300,20500,100
0,100,29900,19900,100
0,100,29900,19900,100
0,100,29900,19900,100
0,100,29900,19900,100
0,100,29600,20200,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,27800,22000,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,27800,22000,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,27800,22000,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,28100,21700,100
0,100,27800,22000,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26000,23800,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26300,23500,100
0,100,26900,22900,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,27200,22600,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21500,28300,100
0,100,21500,28300,100
0,100,21500,28300,100
0,100,21500,28300,100
0,100,22100,27700,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20600,29200,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,21500,28300,100
